"","value","anomaly"
"5009",-36.0049143024231,"0"
"5010",-36.2072343695546,"0"
"5011",-36.1293855594453,"0"
"5012",-36.0833732604195,"0"
"5013",-36.0835394024485,"0"
"5014",-35.7850058008703,"0"
"5015",-35.1641757908743,"0"
"5016",-35.2652237506579,"0"
"5017",-35.9275891836581,"0"
"5018",-36.3818104907622,"0"
"5019",-36.9957033026932,"0"
"5020",-37.4760143922082,"0"
"5021",-37.2724013199802,"0"
"5022",-37.1827578674355,"0"
"5023",-37.5725977915754,"0"
"5024",-37.5923879505266,"0"
"5025",-37.5617639649645,"0"
"5026",-37.1122470002745,"0"
"5027",-36.2917785897141,"0"
"5028",-35.9421736598432,"0"
"5029",-36.018916724898,"0"
"5030",-36.0912925500136,"0"
"5031",-35.8526377898089,"0"
"5032",-35.282844025484,"0"
"5033",1.87748829945934,"1"
"5034",-33.866015589417,"0"
"5035",-33.577162607302,"0"
"5036",-33.917309447325,"0"
"5037",-34.63933934311,"0"
"5038",-35.0306308281909,"0"
"5039",-34.9151020451311,"0"
"5040",-34.8550358068362,"0"
"5041",-34.7621482129835,"0"
"5042",-34.7405439649809,"0"
"5043",-34.4941379311988,"0"
"5044",-34.1258593730213,"0"
"5045",-34.5365074381404,"0"
"5046",-34.955889985662,"0"
"5047",-34.9434408714742,"0"
"5048",-35.570136689286,"0"
"5049",-36.2595008175272,"0"
"5050",-36.2092551982892,"0"
"5051",-35.6468829869378,"0"
"5052",-35.1251086136649,"0"
"5053",-34.8534472974178,"0"
"5054",-35.4976991120408,"0"
"5055",-36.3877008343786,"0"
"5056",-36.7299292750831,"0"
"5057",-36.7344456876485,"0"
"5058",-36.2060448484965,"0"
"5059",-35.5148246068121,"0"
"5060",-35.7802039431881,"0"
"5061",-36.2352971292876,"0"
"5062",-36.4337491568172,"0"
"5063",-36.850916029078,"0"
"5064",-37.3607630843609,"0"
"5065",-37.4790955068726,"0"
"5066",-37.5988059119932,"0"
"5067",-37.9653991144125,"0"
"5068",-38.3917874374228,"0"
"5069",-38.5678525534061,"0"
"5070",-38.5959640279668,"0"
"5071",-38.6515512295252,"0"
"5072",-39.0425263102559,"0"
"5073",-38.9617074007414,"0"
"5074",-38.2090175076931,"0"
"5075",-37.6045389563424,"0"
"5076",-37.1533059551357,"0"
"5077",-37.0920290640701,"0"
"5078",-37.629960491736,"0"
"5079",-37.4319966854422,"0"
"5080",-36.5209510598732,"0"
"5081",-36.0662014009248,"0"
"5082",-35.801806461756,"0"
"5083",-35.1270510776192,"0"
"5084",-35.3108798933033,"0"
"5085",-35.6533509812047,"0"
"5086",-34.7850931474506,"0"
"5087",-34.1355107465461,"0"
"5088",-34.1721513962144,"0"
"5089",-34.5417853079982,"0"
"5090",-35.2268878218588,"0"
"5091",-35.0338646652181,"0"
"5092",-33.9172119596267,"0"
"5093",-33.6427546083393,"0"
"5094",-34.0898216264252,"0"
"5095",-33.8901366450128,"0"
"5096",-34.2220789081943,"0"
"5097",-34.6548760452519,"0"
"5098",-34.4514900844203,"0"
"5099",-34.4450230697638,"0"
"5100",-34.620323473326,"0"
"5101",-33.6724893633986,"0"
"5102",-32.8888942676122,"0"
"5103",-32.814212981943,"0"
"5104",-32.4234492278472,"0"
"5105",-32.1228223046064,"0"
"5106",-32.3488550089903,"0"
"5107",-32.7158194957572,"0"
"5108",-33.4231243397172,"0"
"5109",-34.2267378105895,"0"
"5110",-34.6025253236893,"0"
"5111",-34.5911598478881,"0"
"5112",-34.5079464629289,"0"
"5113",-34.5609035792388,"0"
"5114",-35.3684919001698,"0"
"5115",-36.0628185757189,"0"
"5116",-35.5993047083006,"0"
"5117",-35.1302343353211,"0"
"5118",-34.7100460383097,"0"
"5119",-34.5527321730002,"0"
"5120",-35.2067087702687,"0"
"5121",-35.307588350933,"0"
"5122",-35.117975183908,"0"
"5123",-35.607789538716,"0"
"5124",-35.5887027714834,"0"
"5125",-34.6702734663795,"0"
"5126",-34.2944845912296,"0"
"5127",-34.5053591055913,"0"
"5128",-34.8872319945229,"0"
"5129",-35.1630928492795,"0"
"5130",-35.0274939746165,"0"
"5131",-35.1072136231354,"0"
"5132",-35.4896850944207,"0"
"5133",-35.3717721477036,"0"
"5134",-35.5402579855779,"0"
"5135",-35.9970769008189,"0"
"5136",-36.3293539286842,"0"
"5137",-36.1572248790503,"0"
"5138",-35.5543449558458,"0"
"5139",-35.383768468579,"0"
"5140",-35.5982938646097,"0"
"5141",-35.340586395803,"0"
"5142",-35.1030470504768,"0"
"5143",-35.207778103784,"0"
"5144",-35.3800297240077,"0"
"5145",-35.6561728365301,"0"
"5146",-35.9193863691814,"0"
"5147",-36.1886254928623,"0"
"5148",-36.4823192237779,"0"
"5149",-36.2888695231144,"0"
"5150",-36.0197185709028,"0"
"5151",-35.7527486377028,"0"
"5152",-34.9853957100455,"0"
"5153",-34.8150754622343,"0"
"5154",-35.4944291617109,"0"
"5155",-35.6570791061708,"0"
"5156",-35.3038869735184,"0"
"5157",-35.1197567325032,"0"
"5158",-34.5354388478513,"0"
"5159",-34.3145179531435,"0"
"5160",-34.2731946964126,"0"
"5161",-33.3078030407384,"0"
"5162",-33.3568227604132,"0"
"5163",-64.8196204131668,"1"
"5164",-34.5940054822211,"0"
"5165",-34.2092220835467,"0"
"5166",-33.9589123327694,"0"
"5167",-33.9719011749429,"0"
"5168",-34.4824518940557,"0"
"5169",-35.1417239103416,"0"
"5170",-35.5912143763865,"0"
"5171",-35.5891584017635,"0"
"5172",-35.3967342302714,"0"
"5173",-34.907271917017,"0"
"5174",-33.9652470495935,"0"
"5175",-33.9944941215259,"0"
"5176",-34.7310114060502,"0"
"5177",-35.0734680594329,"0"
"5178",-34.9788040109211,"0"
"5179",-34.4923794090999,"0"
"5180",-33.8938085855345,"0"
"5181",-33.7227169526939,"0"
"5182",-33.9036895899532,"0"
"5183",-34.2002021358622,"0"
"5184",-34.2613888123519,"0"
"5185",-33.845303301681,"0"
"5186",-33.6375801861949,"0"
"5187",-33.72686317708,"0"
"5188",-33.7187713825676,"0"
"5189",-33.7378859034768,"0"
"5190",-33.670457620383,"0"
"5191",-33.618492893979,"0"
"5192",-33.5312651988511,"0"
"5193",-33.7826336215977,"0"
"5194",-33.8578206963821,"0"
"5195",-32.9512966771653,"0"
"5196",-32.097598793648,"0"
"5197",-32.3832804625897,"0"
"5198",-32.7452275584034,"0"
"5199",-32.5562322947222,"0"
"5200",-32.7207820772019,"0"
"5201",-32.6084854293895,"0"
"5202",-32.448183126529,"0"
"5203",-33.0219865302462,"0"
"5204",-33.5942386196679,"0"
"5205",-33.7701301943949,"0"
"5206",-33.4742784643676,"0"
"5207",-33.6570030404187,"0"
"5208",-34.0185108623628,"0"
"5209",-34.5512049904509,"0"
"5210",-35.4314690831089,"0"
"5211",-35.8143815745914,"0"
"5212",-35.2050159941712,"0"
"5213",-35.227761524993,"0"
"5214",-35.3886807458022,"0"
"5215",-34.8228068225848,"0"
"5216",-34.2552141695608,"0"
"5217",-33.2767989641327,"0"
"5218",-32.6640313246177,"0"
"5219",-32.9239977683126,"0"
"5220",-32.8780095823025,"0"
"5221",-32.85046663408,"0"
"5222",-33.4388536540167,"0"
"5223",-33.7169529538824,"0"
"5224",-33.5232211258001,"0"
"5225",-33.3074775846946,"0"
"5226",-32.8263029488979,"0"
"5227",-32.8273857420772,"0"
"5228",-33.779169094576,"0"
"5229",-34.511651359167,"0"
"5230",-34.2048335185705,"0"
"5231",-34.0570068847339,"0"
"5232",-34.2437275162576,"0"
"5233",-34.4446264401882,"0"
"5234",-34.6904876018635,"0"
"5235",-34.6309826989963,"0"
"5236",-34.8150487720352,"0"
"5237",-35.3358040320843,"0"
"5238",-35.900411250581,"0"
"5239",-36.3204980709486,"0"
"5240",-35.9410877209812,"0"
"5241",-35.4557473935175,"0"
"5242",-35.2116852115354,"0"
"5243",-35.4706508860146,"0"
"5244",-35.5791732684408,"0"
"5245",-35.7598730037546,"0"
"5246",-36.4752405876519,"0"
"5247",-36.0755132089343,"0"
"5248",-35.6160737447189,"0"
"5249",-35.7068100113453,"0"
"5250",-35.6774881853971,"0"
"5251",-36.5333074698987,"0"
"5252",-37.5290209297403,"0"
"5253",-37.6643397973713,"0"
"5254",-37.7899563607292,"0"
"5255",-37.7998808601089,"0"
"5256",-38.1813695625495,"0"
"5257",-38.6942041365183,"0"
"5258",-38.1253473876097,"0"
"5259",-37.9542207456172,"0"
"5260",-38.6976619538274,"0"
"5261",-39.1737434145283,"0"
"5262",-39.5088207817115,"0"
"5263",-39.7278468076117,"0"
"5264",-40.008045010347,"0"
"5265",-40.1512006912409,"0"
"5266",-40.5381965386901,"0"
"5267",-41.4713307449112,"0"
"5268",-41.9773992286958,"0"
"5269",-42.300852078972,"0"
"5270",-43.2263345899985,"0"
"5271",-43.8774496171853,"0"
"5272",-44.4424845765618,"0"
"5273",-45.598580161647,"0"
"5274",-45.8569231554481,"0"
"5275",-45.3965312548605,"0"
"5276",-45.0581662335657,"0"
"5277",-44.656914815356,"0"
"5278",-44.9480200175143,"0"
"5279",-45.5661799998765,"0"
"5280",-45.5908441516257,"0"
"5281",-45.5250176179525,"0"
"5282",-45.9116620565607,"0"
"5283",-46.0360621747389,"0"
"5284",-45.8775034448853,"0"
"5285",-45.6259851363975,"0"
"5286",-45.7093003240938,"0"
"5287",-46.4130002033483,"0"
"5288",-47.0774869925894,"0"
"5289",-47.0752147957445,"0"
"5290",-47.0119258725739,"0"
"5291",-46.995324471652,"0"
"5292",-47.4161455751819,"0"
"5293",-47.9152789856429,"0"
"5294",-47.7768577675552,"0"
"5295",-47.6079532422687,"0"
"5296",-47.5092291384492,"0"
"5297",-47.5190013009536,"0"
"5298",-47.9364675242114,"0"
"5299",-47.9783721165256,"0"
"5300",-47.7078459979452,"0"
"5301",-47.9267040041954,"0"
"5302",-48.5999978497027,"0"
"5303",-49.1124011208544,"0"
"5304",-49.2268627117622,"0"
"5305",-48.9078825352444,"0"
"5306",-48.2122970074498,"0"
"5307",-48.0391276728545,"0"
"5308",-47.9696231474946,"0"
"5309",-47.7335799382422,"0"
"5310",-47.5016224737909,"0"
"5311",-47.084472866677,"0"
"5312",-47.1728055319082,"0"
"5313",-48.1101881699156,"0"
"5314",-48.6112638519704,"0"
"5315",-48.6929649875846,"0"
"5316",-48.668711975063,"0"
"5317",-48.9091228904254,"0"
"5318",-49.6252840911424,"0"
"5319",-50.153160649361,"0"
"5320",-50.3123511574396,"0"
"5321",-49.9911762733418,"0"
"5322",-49.5997875751585,"0"
"5323",-48.9456664615012,"0"
"5324",-48.1597733632056,"0"
"5325",-48.6947176562827,"0"
"5326",-49.3448049514035,"0"
"5327",-49.1541415965193,"0"
"5328",-48.5954028848878,"0"
"5329",-48.1112003934708,"0"
"5330",-47.7721560798336,"0"
"5331",-47.870022227351,"0"
"5332",-47.8167063943793,"0"
"5333",-47.5153797545616,"0"
"5334",-47.1306005521436,"0"
"5335",-46.8887957169439,"0"
"5336",-46.5004755004054,"0"
"5337",-46.076567993321,"0"
"5338",-46.1410157772532,"0"
"5339",-46.4405733172837,"0"
"5340",-46.5312306292503,"0"
"5341",-46.6374623307407,"0"
"5342",-46.6860688836243,"0"
"5343",-46.7702371064319,"0"
"5344",-47.2591680214776,"0"
"5345",-47.052010148787,"0"
"5346",-47.1261197241851,"0"
"5347",-47.5065504523774,"0"
"5348",-47.6211093188492,"0"
"5349",-47.7366023113918,"0"
"5350",-47.7467345624321,"0"
"5351",-47.9485716803996,"0"
"5352",-48.6329145291514,"0"
"5353",-48.7151422699869,"0"
"5354",-48.5635749932522,"0"
"5355",-48.7996416023551,"0"
"5356",-48.711672482579,"0"
"5357",-48.5440037400787,"0"
"5358",-64.5814922281417,"1"
"5359",-48.9569253967903,"0"
"5360",-49.327844812099,"0"
"5361",-49.8649784081453,"0"
"5362",-49.8947090309249,"0"
"5363",-50.125469032939,"0"
"5364",-49.8516018615334,"0"
"5365",-49.0474302201352,"0"
"5366",-48.8068056970207,"0"
"5367",-48.257333669386,"0"
"5368",-47.3944153522423,"0"
"5369",-47.2229136864273,"0"
"5370",-47.3676732331851,"0"
"5371",-47.6337853723865,"0"
"5372",-48.0220033217176,"0"
"5373",-47.6096343060201,"0"
"5374",-46.7862466672929,"0"
"5375",-46.4978798533433,"0"
"5376",-46.9198374215618,"0"
"5377",-47.2629779662552,"0"
"5378",-47.9777730198403,"0"
"5379",-48.4514091762369,"0"
"5380",-48.0629658852541,"0"
"5381",-47.5605337773165,"0"
"5382",-46.9766637914388,"0"
"5383",-46.0553360381603,"0"
"5384",-45.824280096106,"0"
"5385",-46.4225065638512,"0"
"5386",-46.5764900389985,"0"
"5387",-45.953977333747,"0"
"5388",-45.1179443859613,"0"
"5389",-44.6581001328317,"0"
"5390",-44.6871650326233,"0"
"5391",-44.7769485416044,"0"
"5392",-44.7746522534204,"0"
"5393",-44.5875836889036,"0"
"5394",-44.1657539840268,"0"
"5395",-43.9740187238379,"0"
"5396",-44.3070360935577,"0"
"5397",-44.3122736383969,"0"
"5398",-44.6196057900199,"0"
"5399",-44.8375106994719,"0"
"5400",-44.5214477670536,"0"
"5401",-44.7014336008554,"0"
"5402",-45.2003455896895,"0"
"5403",-45.4586512427103,"0"
"5404",-45.5943430955406,"0"
"5405",-45.515015834675,"0"
"5406",-45.3062268347496,"0"
"5407",-45.5220318255541,"0"
"5408",-45.7954192333909,"0"
"5409",-79.6695419160881,"1"
"5410",-46.8787962148562,"0"
"5411",-46.6718806465706,"0"
"5412",-46.2724043482079,"0"
"5413",-46.2231158410791,"0"
"5414",-46.3288803597226,"0"
"5415",-46.6848352851007,"0"
"5416",-47.4227795579632,"0"
"5417",-47.6793188919722,"0"
"5418",-47.343085127108,"0"
"5419",-47.750583767727,"0"
"5420",-48.2380037506002,"0"
"5421",-48.2139658397374,"0"
"5422",-48.4889201737939,"0"
"5423",-48.4335161420028,"0"
"5424",-48.3647539761635,"0"
"5425",-48.4073202311424,"0"
"5426",-48.4197732607674,"0"
"5427",-48.7646309094718,"0"
"5428",-49.2650403594289,"0"
"5429",-49.8338085063131,"0"
"5430",-50.2409213039186,"0"
"5431",-50.1139203392555,"0"
"5432",-49.9396094002009,"0"
"5433",-50.5362581946521,"0"
"5434",-51.4700752121827,"0"
"5435",-52.2454834722186,"0"
"5436",-52.4566226706009,"0"
"5437",-52.6349828172926,"0"
"5438",-52.4853256290165,"0"
"5439",-52.1047298808437,"0"
"5440",-52.6331836670945,"0"
"5441",-53.0798772805818,"0"
"5442",-52.7808291626022,"0"
"5443",-53.2234823555009,"0"
"5444",-53.6402897550036,"0"
"5445",-53.4577407916911,"0"
"5446",-52.8960621932622,"0"
"5447",-53.1219750270651,"0"
"5448",-53.5610416115181,"0"
"5449",-52.3199507511462,"0"
"5450",-50.7882644037769,"0"
"5451",-50.1819467814327,"0"
"5452",-50.4986735570629,"0"
"5453",-50.9689272629293,"0"
"5454",-50.9070428219298,"0"
"5455",-50.5393727823441,"0"
"5456",-49.864937582098,"0"
"5457",-49.2226885677362,"0"
"5458",-49.0133035792405,"0"
"5459",-49.6675259937405,"0"
"5460",-50.4360821248622,"0"
"5461",-50.3242031719262,"0"
"5462",-49.8064058910698,"0"
"5463",-49.0523720253061,"0"
"5464",-48.602590678155,"0"
"5465",-48.8137919826403,"0"
"5466",-48.7537380579054,"0"
"5467",-48.5767068519625,"0"
"5468",-49.0079272028461,"0"
"5469",-49.5465954990295,"0"
"5470",-49.2875802565341,"0"
"5471",-49.0264869504966,"0"
"5472",-48.7846375166014,"0"
"5473",-48.5622143500178,"0"
"5474",-49.0470763751409,"0"
"5475",-49.2300852740807,"0"
"5476",-48.9513327741159,"0"
"5477",-48.951965197307,"0"
"5478",-49.2078669962789,"0"
"5479",-50.1527399276889,"0"
"5480",-50.5474066446371,"0"
"5481",-50.312331469935,"0"
"5482",-50.5319468337172,"0"
"5483",-50.5911977258085,"0"
"5484",-50.623162410926,"0"
"5485",-50.6166011604239,"0"
"5486",-50.6266606702963,"0"
"5487",-50.956855469004,"0"
"5488",-51.2917651621341,"0"
"5489",-51.2561142517321,"0"
"5490",-51.4589394415487,"0"
"5491",-51.7894777990953,"0"
"5492",-51.6508123850454,"0"
"5493",-51.6258904429682,"0"
"5494",-52.0859844619839,"0"
"5495",-52.8404010789781,"0"
"5496",-53.6826983023022,"0"
"5497",-54.065786156435,"0"
"5498",-53.9056449360345,"0"
"5499",-53.6956536376435,"0"
"5500",-53.3697631478794,"0"
"5501",-53.4438660687768,"0"
"5502",-53.5771831133065,"0"
"5503",-53.4707692005301,"0"
"5504",-53.7758017553486,"0"
"5505",-54.2214346780024,"0"
"5506",-54.4751980515933,"0"
"5507",-54.7684837081352,"0"
"5508",-54.5218235499787,"0"
"5509",-24.1708804520026,"1"
"5510",-54.5137396425355,"0"
"5511",-55.2545164735871,"0"
"5512",-55.7026590048245,"0"
"5513",-55.5111872538889,"0"
"5514",-54.9857744508416,"0"
"5515",-54.310637054424,"0"
"5516",-53.4021650922058,"0"
"5517",-53.0001483473565,"0"
"5518",-53.3803389468341,"0"
"5519",-90.4884340306958,"1"
"5520",-54.1424895477768,"0"
"5521",-53.8540553964293,"0"
"5522",-53.5591933239607,"0"
"5523",-53.5051871907031,"0"
"5524",-53.5149804400091,"0"
"5525",-53.7204613829894,"0"
"5526",-53.8431306725231,"0"
"5527",-53.6843944108754,"0"
"5528",-53.7058515989922,"0"
"5529",-53.3796870349044,"0"
"5530",-53.3195423847449,"0"
"5531",-54.3888494836143,"0"
"5532",-55.8843251976153,"0"
"5533",-56.1826832148543,"0"
"5534",-56.146815174196,"0"
"5535",-56.5327170450911,"0"
"5536",-56.6980911418526,"0"
"5537",-56.7157994745191,"0"
"5538",-56.8168620999418,"0"
"5539",-56.9967915359853,"0"
"5540",-57.5487427324831,"0"
"5541",-57.8436313293697,"0"
"5542",-57.9501436491917,"0"
"5543",-57.6257714343008,"0"
"5544",-57.0811321391609,"0"
"5545",-57.0081901390205,"0"
"5546",-56.7931735457823,"0"
"5547",-56.4007707288948,"0"
"5548",-56.6011189795301,"0"
"5549",-56.8063268455791,"0"
"5550",-56.4906517994077,"0"
"5551",-56.1251510473709,"0"
"5552",-55.7151335634638,"0"
"5553",-55.503713262918,"0"
"5554",-55.1977099917974,"0"
"5555",-54.7625121326344,"0"
"5556",-54.4804870011674,"0"
"5557",-55.087173130694,"0"
"5558",-55.2389287216857,"0"
"5559",-54.7266525148645,"0"
"5560",-54.8278794563041,"0"
"5561",-55.1509416694902,"0"
"5562",-55.0260479964387,"0"
"5563",-54.5386855623815,"0"
"5564",-54.2838125382587,"0"
"5565",-54.2403546772343,"0"
"5566",-54.2885299752319,"0"
"5567",-54.8213202758018,"0"
"5568",-55.3773632526777,"0"
"5569",-55.5641455875295,"0"
"5570",-56.0361573200182,"0"
"5571",-56.3093911064828,"0"
"5572",-55.8877498575532,"0"
"5573",-55.7961178387878,"0"
"5574",-56.8381220923848,"0"
"5575",-57.4348545969982,"0"
"5576",-57.4184804344246,"0"
"5577",-57.2690055685684,"0"
"5578",-56.8776203279623,"0"
"5579",-56.845210835608,"0"
"5580",-56.9946778937111,"0"
"5581",-56.6783718660167,"0"
"5582",-56.3256982157997,"0"
"5583",-56.2128626829938,"0"
"5584",-55.8528192038187,"0"
"5585",-55.474678457379,"0"
"5586",-55.6669201911859,"0"
"5587",-55.8626617804715,"0"
"5588",-55.8988624652535,"0"
"5589",-56.1846646054359,"0"
"5590",-56.3706655073203,"0"
"5591",-56.0625739311257,"0"
"5592",-56.2235482069123,"0"
"5593",-56.4476649741811,"0"
"5594",-56.2285623392126,"0"
"5595",-55.7648430750206,"0"
"5596",-55.7496745188746,"0"
"5597",-56.2051784020853,"0"
"5598",-55.9876776379654,"0"
"5599",-55.1101606971323,"0"
"5600",-54.9845292679604,"0"
"5601",-55.4551866947776,"0"
"5602",-56.2317316705762,"0"
"5603",-56.6591333620115,"0"
"5604",-56.4053844235853,"0"
"5605",-56.1293331649831,"0"
"5606",-56.0549811640926,"0"
"5607",-56.244339787616,"0"
"5608",-56.4684051155942,"0"
"5609",-56.2518230691531,"0"
"5610",-55.7764873630629,"0"
"5611",-55.365019172903,"0"
"5612",-55.3158489845086,"0"
"5613",-55.7201370978971,"0"
"5614",-55.9090424391195,"0"
"5615",-55.6984186228461,"0"
"5616",-55.6799304445398,"0"
"5617",-56.0522374313462,"0"
"5618",-56.4679269348681,"0"
"5619",-57.1491751921785,"0"
"5620",-57.9434479637496,"0"
"5621",-58.2542035553308,"0"
"5622",-58.2528296422001,"0"
"5623",-58.4349222463436,"0"
"5624",-58.8304884089545,"0"
"5625",-58.8089981594543,"0"
"5626",-58.516718012265,"0"
"5627",-58.4603476931471,"0"
"5628",-58.1790100375443,"0"
"5629",-58.0675388492633,"0"
"5630",-58.0028056589685,"0"
"5631",-57.8144078734321,"0"
"5632",-58.333576144649,"0"
"5633",-58.7685803826591,"0"
"5634",-58.7861483540104,"0"
"5635",-58.8368042831641,"0"
"5636",-58.933045437412,"0"
"5637",-58.8925830256806,"0"
"5638",-58.6942466080726,"0"
"5639",-58.7007557874978,"0"
"5640",-59.0341878285558,"0"
"5641",-59.4779801022332,"0"
"5642",-59.7614837721508,"0"
"5643",-59.6524403565044,"0"
"5644",-59.5069119967178,"0"
"5645",-59.8775132004141,"0"
"5646",-60.0509706999799,"0"
"5647",-59.6161977278517,"0"
"5648",-59.347055667962,"0"
"5649",-59.2389098948484,"0"
"5650",-59.0619220271295,"0"
"5651",-59.4037629749464,"0"
"5652",-60.1950227525313,"0"
"5653",-60.1233135526575,"0"
"5654",-59.1345214388948,"0"
"5655",-58.4867650162496,"0"
"5656",-58.2231542935509,"0"
"5657",-58.0497770936914,"0"
"5658",-58.0333704025416,"0"
"5659",-57.6909986767915,"0"
"5660",-57.1776233933543,"0"
"5661",-56.399536735015,"0"
"5662",-55.6323118935954,"0"
"5663",-56.1042652122108,"0"
"5664",-56.436395889624,"0"
"5665",-56.1592430589661,"0"
"5666",-56.4801584404699,"0"
"5667",-56.5770574938126,"0"
"5668",-56.5533357930859,"0"
"5669",-57.0455317341881,"0"
"5670",-57.2381359691673,"0"
"5671",-57.1372708377284,"0"
"5672",-57.2078956792821,"0"
"5673",-56.9619005828569,"0"
"5674",-56.7963115502081,"0"
"5675",-57.6076019328988,"0"
"5676",-58.1133665682585,"0"
"5677",-57.4351783869856,"0"
"5678",-56.8184770798826,"0"
"5679",-56.4917002514128,"0"
"5680",-56.9982283736691,"0"
"5681",-58.358542394307,"0"
"5682",-58.9012500943836,"0"
"5683",-58.5358736828574,"0"
"5684",-58.3363077188258,"0"
"5685",-57.6536122285776,"0"
"5686",-57.5428761718908,"0"
"5687",-46.7966362258378,"1"
"5688",-58.0803806324887,"0"
"5689",-57.8574822300408,"0"
"5690",-58.5204025545129,"0"
"5691",-58.5496090971378,"0"
"5692",-57.9908742254425,"0"
"5693",-57.9351681708868,"0"
"5694",-57.6306777456495,"0"
"5695",-57.6812935372067,"0"
"5696",-57.8888044098879,"0"
"5697",-57.6964676715224,"0"
"5698",-58.1882926143776,"0"
"5699",-58.6555220411335,"0"
"5700",-58.4716357851244,"0"
"5701",-57.7125007207831,"0"
"5702",-57.3678037304343,"0"
"5703",-57.3826936225826,"0"
"5704",-57.0106316916102,"0"
"5705",-56.8472196285831,"0"
"5706",-57.0628771527566,"0"
"5707",-57.0768398248597,"0"
"5708",-56.7741129678139,"0"
"5709",-56.5420897384774,"0"
"5710",-56.7229144056633,"0"
"5711",-57.3109723343273,"0"
"5712",-57.5714836650072,"0"
"5713",-57.2006981955002,"0"
"5714",-56.8886942131413,"0"
"5715",-56.8210916461472,"0"
"5716",-57.1700245783477,"0"
"5717",-57.6119440531452,"0"
"5718",-57.6756146384664,"0"
"5719",-57.9248857640397,"0"
"5720",-58.2415404065979,"0"
"5721",-58.144277385537,"0"
"5722",-58.1900611483272,"0"
"5723",-58.7636814474721,"0"
"5724",-59.0858314078153,"0"
"5725",-59.4028690152614,"0"
"5726",-59.5873424180723,"0"
"5727",-59.3970703789107,"0"
"5728",-59.66093935384,"0"
"5729",-59.8901175149187,"0"
"5730",-59.8000260072445,"0"
"5731",-60.2835633238522,"0"
"5732",-60.5953184608906,"0"
"5733",-60.6851279586103,"0"
"5734",-61.1329230746027,"0"
"5735",-60.858347955108,"0"
"5736",-60.6175805239811,"0"
"5737",-60.7762268851291,"0"
"5738",-60.2156514181529,"0"
"5739",-59.859954351283,"0"
"5740",-59.9319246310689,"0"
"5741",-59.7708191655829,"0"
"5742",-59.9920534829678,"0"
"5743",-60.5098712613948,"0"
"5744",-60.2874852029007,"0"
"5745",-59.9136858587482,"0"
"5746",-60.2965143084359,"0"
"5747",-60.1053158688598,"0"
"5748",-59.7676628153426,"0"
"5749",-60.2265182607191,"0"
"5750",-60.6575408468644,"0"
"5751",-60.3228166486063,"0"
"5752",-60.0073496711308,"0"
"5753",-59.985662639302,"0"
"5754",-60.0810090134316,"0"
"5755",-60.1022445895469,"0"
"5756",-59.909737698763,"0"
"5757",-59.5959663612544,"0"
"5758",-59.1508715052874,"0"
"5759",-59.0785172220023,"0"
"5760",-59.4612529866274,"0"
"5761",-59.5248738908517,"0"
"5762",-59.2280924504553,"0"
"5763",-59.2250127025625,"0"
"5764",-59.6232931530461,"0"
"5765",-30.5702254813631,"1"
"5766",-59.2398023816066,"0"
"5767",-59.7607403914775,"0"
"5768",-60.6619796746593,"0"
"5769",-61.1126353414842,"0"
"5770",-60.6529946777603,"0"
"5771",-60.5155877991657,"0"
"5772",-60.767824069725,"0"
"5773",-60.7310144546311,"0"
"5774",-60.3926499599964,"0"
"5775",-59.6500685329085,"0"
"5776",-59.1115106201628,"0"
"5777",-59.203237068213,"0"
"5778",-59.8063744550886,"0"
"5779",-60.5111494183857,"0"
"5780",-59.8632164707048,"0"
"5781",-86.8918584560454,"1"
"5782",-59.6437363372156,"0"
"5783",-60.4276638389337,"0"
"5784",-61.1164226494402,"0"
"5785",-61.7046174627775,"0"
"5786",-61.7431110612748,"0"
"5787",-61.2022090844722,"0"
"5788",-60.5055787760285,"0"
"5789",-60.4685967760877,"0"
"5790",-61.3440838572307,"0"
"5791",-62.0213265564345,"0"
"5792",-61.8511427403603,"0"
"5793",-61.2995496421211,"0"
"5794",-60.6102674811339,"0"
"5795",-59.5604841948159,"0"
"5796",-58.7954962975757,"0"
"5797",-58.2183382801183,"0"
"5798",-57.90532484764,"0"
"5799",-58.3565051662487,"0"
"5800",-58.9877931098855,"0"
"5801",-58.6835204944845,"0"
"5802",-58.2967834539355,"0"
"5803",-57.9671615903022,"0"
"5804",-57.4682956461733,"0"
"5805",-57.2973671275835,"0"
"5806",-57.4088198277867,"0"
"5807",-57.6956176098377,"0"
"5808",-58.1661808636639,"0"
"5809",-58.3010015934097,"0"
"5810",-58.027937719594,"0"
"5811",-57.8679801925564,"0"
"5812",-17.637060836578,"1"
"5813",-57.4278010439216,"0"
"5814",-70.0948575199049,"1"
"5815",-57.6175280891091,"0"
"5816",-58.0469292529987,"0"
"5817",-58.5391773349455,"0"
"5818",-58.2301192085976,"0"
"5819",-58.2989701833626,"0"
"5820",-58.7034185840334,"0"
"5821",-58.3406648770922,"0"
"5822",-58.5245453450679,"0"
"5823",-59.0855841061411,"0"
"5824",-58.6433229430179,"0"
"5825",-58.6285888429686,"0"
"5826",-59.330071620608,"0"
"5827",-59.2784722196217,"0"
"5828",-59.1723756215478,"0"
"5829",-59.7953562524073,"0"
"5830",-60.1876145421056,"0"
"5831",-60.4499202564477,"0"
"5832",-60.8468431577452,"0"
"5833",-61.3217318442361,"0"
"5834",-62.141279759751,"0"
"5835",-62.3305305233588,"0"
"5836",-61.8343248336517,"0"
